Establishment ID,Establishment Name,Establishment Type,Establishment Address
10390048,STREETS TO HOMES ASSESSMENT AND REFERRAL CENTRE,Institutional Food Services,129 PETER ST
9014743,STRICTLY BULK,Supermarket,"924 BLOOR ST W, Unit-1"
9014745,STRICTLY BULK,Food Store (Convenience/Variety),638 DANFORTH AVE
10814101,STRIKEOUT GRILL #133,Food Take Out,1 BLUE JAYS WAY
10814176,STRIKEOUT GRILL - 123,Food Take Out,1 BLUE JAYS WAY
10814170,STRIKEOUT GRILL - 128,Food Take Out,1 BLUE JAYS WAY
10683744,STRIKERS CORN STAND - HPS - CNE 2019,Food Take Out,"100 PRINCES BLVD, Unit-CNE 2022"
9014747,STRONACH & SONS INC.,Food Depot,165 THE QUEENSWAY
10248464,STUBBE CHOCOLATES,Food Processing Plant,653 DUPONT ST
9000107,STUDIO 123 EARLY LEARNING CENTRE,Child Care - Catered,401 RICHMOND ST W
10777504,STUDIO CPB,Refreshment Stand (Stationary),75 CEDARVALE AVE
10637712,STUFF'D GRILLED CHEESE,Food Take Out,707 DUNDAS ST W
10572113,SU & BU - FB 609 - CNE 2024,Food Take Out,2 STRACHAN AVE
10729385,SU & SHI NOODLE BAR,Food Take Out,"300 BOROUGH DR, Unit-FC-131"
10699885,SU FRUIT MARKET,Food Store (Convenience/Variety),1175 ST CLAIR AVE W
10763276,SU KARAOKE BAR,Cocktail Bar / Beverage Room,"649A YONGE ST, Flr-UPPER"
10276266,SU-GOOD CHINESE RESTAURANT,Restaurant,2626 DANFORTH AVE
10766301,SUB MASTER,Restaurant,5555 EGLINTON AVE W
10807956,SUBG,Food Take Out,5210 YONGE ST
10345413,SUBLIME CATERING,Food Caterer,272 AUGUSTA AVE
9014763,SUBMARINE,Restaurant,239 BROADVIEW AVE
10803434,SUBSTRACTION KITCHEN,Food Court Vendor,"222 SPADINA AVE, Unit-BF9"
10715096,SUBTEXT COFFEE ROASTERS,Restaurant,"130 CAWTHRA AVE, Unit-101, 104"
9014810,SUBWAY,Restaurant,20 RICHMOND ST E
9014840,SUBWAY,Restaurant,"45 CARLTON ST, Unit-7"
9030393,SUBWAY,Restaurant,"800 WARDEN AVE, Unit-826"
9347815,SUBWAY,Restaurant,1961 FINCH AVE W
9386889,SUBWAY,Restaurant,232 DANFORTH AVE
9390938,SUBWAY,Restaurant,1910 YONGE ST
9391375,SUBWAY,Restaurant,393 FRONT ST W
9393723,SUBWAY,Restaurant,562 KIPLING AVE
9403661,SUBWAY,Restaurant,785 STEELES AVE W
10190956,SUBWAY,Restaurant,3180 LAKE SHORE BLVD W
10209392,SUBWAY,Restaurant,228 QUEENS QUAY W
10219301,SUBWAY,Restaurant,"1060 KENNEDY RD, Unit-3"
10219882,SUBWAY,Restaurant,1620 BIRCHMOUNT RD
10223370,SUBWAY,Restaurant,"507 ST CLAIR AVE W, Unit-1"
10231464,SUBWAY,Restaurant,2229 QUEEN ST E
10253721,SUBWAY,Food Court Vendor,555 UNIVERSITY AVE
10256358,SUBWAY,Food Take Out,34 CHURCH ST
10261787,SUBWAY,Food Take Out,16 YONGE ST
10265737,SUBWAY,Restaurant,"5631 STEELES AVE E, Unit-4"
10266224,SUBWAY,Restaurant,727 QUEEN ST E
10271280,SUBWAY,Restaurant,731 BLOOR ST W
10273995,SUBWAY,Food Court Vendor,200 ELIZABETH ST
10279641,SUBWAY,Restaurant,"900 PROGRESS AVE, Unit-2"
10280020,SUBWAY,Food Take Out,1585 ELLESMERE RD
10281844,SUBWAY,Restaurant,4545 KINGSTON RD
10287417,SUBWAY,Restaurant,"5550 LAWRENCE AVE E, Unit-11"
10291793,SUBWAY,Restaurant,1888 O'CONNOR DR
10293290,SUBWAY,Restaurant,"1900 EGLINTON AVE E, Unit-E2"
10300690,SUBWAY,Restaurant,"290 THE WEST MALL, Unit-15c"
10308854,SUBWAY,Food Court Vendor,101 COLLEGE ST
10320375,SUBWAY,Restaurant,173 CHURCH ST
10322929,SUBWAY,Restaurant,531 PARLIAMENT ST
10323198,SUBWAY,Restaurant,45 WICKSTEED AVE
10328537,SUBWAY,Restaurant,127 BREMNER BLVD
10328537,SUBWAY,Restaurant,30 GRAND TRUNK CRES
10329940,SUBWAY,Restaurant,1207 KING ST W
10334550,SUBWAY,Restaurant,1159 DUNDAS ST W
10336135,SUBWAY,Restaurant,605 ROGERS RD
10345244,SUBWAY,Restaurant,769 DUNDAS ST W
10346781,SUBWAY,Food Take Out,3085 BATHURST ST
10347066,SUBWAY,Restaurant,3009 KINGSTON RD
10350432,SUBWAY,Restaurant,"26 WILLIAM KITCHEN RD, Unit-G3"
10359318,SUBWAY,Food Take Out,828 EASTERN AVE
10361647,SUBWAY,Food Take Out,825 COXWELL AVE
10366215,SUBWAY,Restaurant,1102 BAY ST
10374950,SUBWAY,Restaurant,"3555 DON MILLS RD, Unit-6"
10383085,SUBWAY,Food Court Vendor,"181 BAY ST, C200"
10391028,SUBWAY,Restaurant,1123 LODESTAR RD
10392312,SUBWAY,Restaurant,"615 MCCOWAN RD, Unit-3"
10393805,SUBWAY,Food Take Out,700 UNIVERSITY AVE
10394040,SUBWAY,Food Take Out,1735 KIPLING AVE
10400723,SUBWAY,Restaurant,2395 EGLINTON AVE E
10403383,SUBWAY,Food Take Out,"142 KENDAL AVE, Unit-144"
10405466,SUBWAY,Restaurant,3003 DANFORTH AVE
10414845,SUBWAY,Food Take Out,235 BLOOR ST E
10417648,SUBWAY,Restaurant,"642 DIXON RD, Unit-2"
10421455,SUBWAY,Restaurant,130 KING ST W
10421628,SUBWAY,Restaurant,"20 EGLINTON AVE W, Unit-101"
10428423,SUBWAY,Restaurant,"2084 LAWRENCE AVE E, Unit-A"
10431511,SUBWAY,Restaurant,33 UNIVERSITY AVE
10444601,SUBWAY,Restaurant,1604 THE QUEENSWAY
10449055,SUBWAY,Restaurant,2575 DANFORTH AVE
10450806,SUBWAY,Restaurant,265 WINCOTT DR
10451239,SUBWAY,Restaurant,60 YONGE ST
10454704,SUBWAY,Food Take Out,1000 GERRARD ST E
10456572,SUBWAY,Restaurant,366 BLOOR ST E
10456852,SUBWAY,Food Take Out,"2625 WESTON RD, Unit-2"
10463481,SUBWAY,Food Take Out,4001 LESLIE ST
10469156,SUBWAY,Restaurant,274 COXWELL AVE
10475655,SUBWAY,Food Court Vendor,2 BLOOR ST E
10478109,SUBWAY,Food Take Out,458 SPADINA AVE
10478791,SUBWAY,Restaurant,320 RICHMOND ST E
10479078,SUBWAY,Restaurant,917 BAY ST
10479173,SUBWAY,Restaurant,2378 LAKE SHORE BLVD W
10480002,SUBWAY,Food Take Out,"2863 ELLESMERE RD, Unit-214B"
10480917,SUBWAY,Restaurant,1016 PAPE AVE
10483082,SUBWAY,Food Take Out,2555 ST CLAIR AVE W
10486763,SUBWAY,Food Take Out,708 WILSON AVE
10491779,SUBWAY,Cafeteria - Public Access,101 HUMBER COLLEGE BLVD
10496475,SUBWAY,Restaurant,259 KING ST E
10506051,SUBWAY,Food Take Out,267 QUEEN ST W
10508456,SUBWAY,Restaurant,"321 CARLAW AVE, Unit-103"
10508801,SUBWAY,Food Take Out,"1077 WILSON AVE, Unit-1"
10510078,SUBWAY,Food Take Out,2597 EGLINTON AVE W
10511780,SUBWAY,Food Court Vendor,88 QUEENS QUAY W
10513186,SUBWAY,Restaurant,1395 QUEEN ST W
10513494,SUBWAY,Restaurant,1856 AVENUE RD
10513982,SUBWAY,Restaurant,396 SPADINA RD
10514743,SUBWAY,Restaurant,132 FRONT ST E
10521094,SUBWAY,Restaurant,2125 LAKE SHORE BLVD W
10522420,SUBWAY,Restaurant,127 YONGE ST
10522467,SUBWAY,Restaurant,514 KING ST E
10522766,SUBWAY,Restaurant,626A SHEPPARD AVE W
10523497,SUBWAY,Food Court Vendor,1530 ALBION RD
10524383,SUBWAY,Restaurant,268 DUPONT ST
10528825,SUBWAY,Restaurant,415 THE WESTWAY
10528825,SUBWAY,Restaurant,"415 THE WESTWAY, Unit-2B"
10532680,SUBWAY,Restaurant,209 VICTORIA ST
10538931,SUBWAY,Restaurant,968 KINGSTON RD
10542868,SUBWAY,Restaurant,696 ST CLAIR AVE W
10543468,SUBWAY,Restaurant,1533 STEELES AVE E
10544906,SUBWAY,Restaurant,2140 KIPLING AVE
10547592,SUBWAY,Restaurant,1763 EGLINTON AVE W
10549101,SUBWAY,Restaurant,25 WOODBINE DOWNS BLVD
10553377,SUBWAY,Restaurant,3295 YONGE ST
10554525,SUBWAY,Restaurant,"11 WESTMORE DR, Unit-1"
10556542,SUBWAY,Restaurant,4927 DUNDAS ST W
10575274,SUBWAY,Food Court Vendor,"5150 YONGE ST, Unit-F3"
10577140,SUBWAY,Food Take Out,901 JANE ST
10577442,SUBWAY,Restaurant,"1265 YORK MILLS RD, Unit-F1-2"
10579320,SUBWAY,Restaurant,"285 REXDALE BLVD, UNIT-3"
10590136,SUBWAY,Restaurant,365 EGLINTON AVE W
10590289,SUBWAY,Restaurant,1008 EGLINTON AVE W
10591240,SUBWAY,Restaurant,777 BAY ST
10598760,SUBWAY,Restaurant,10 LOWER SPADINA AVE
10606381,SUBWAY,Restaurant,1 CENTRE ISLAND PK
10607107,SUBWAY,Restaurant,"75 ELLESMERE RD, Unit-B4"
10615045,SUBWAY,Restaurant,170 SUMACH ST
10620457,SUBWAY,Restaurant,"751 DON MILLS RD, Unit-1"
10630397,SUBWAY,Food Take Out,126 SIMCOE ST
10639373,SUBWAY,Food Court Vendor,200 WELLINGTON ST W
10654672,SUBWAY,Restaurant,3850 SHEPPARD AVE E
10660203,SUBWAY,Food Take Out,"1265 MILITARY TRL, Unit-B"
10669968,SUBWAY,Restaurant,195 COLLEGE ST
10689859,SUBWAY,Restaurant,"3030 DON MILLS RD E, Unit-27"
10689933,SUBWAY,Restaurant,"1020 ISLINGTON AVE, Unit-2A"
10690178,SUBWAY,Restaurant,936 DIXON RD
10690930,SUBWAY,Restaurant,"6210 FINCH AVE W, Unit-103"
10691368,SUBWAY,Restaurant,1568 DANFORTH AVE
10695015,SUBWAY,Restaurant,"2473 KINGSTON RD, Unit-113"
10701107,SUBWAY,Restaurant,"895 LAWRENCE AVE E, Unit-17"
10714728,SUBWAY,Restaurant,1123 ST CLAIR AVE W
10717438,SUBWAY,Food Court Vendor,"4841 YONGE ST, Unit-200A"
10720785,SUBWAY,Restaurant,"452 RATHBURN RD, Unit-4"
10722979,SUBWAY,Restaurant,2897 DUNDAS ST W
10723912,SUBWAY,Restaurant,"875 YORK MILLS RD, Unit-4"
10728309,SUBWAY,Restaurant,510 MOUNT PLEASANT RD
10731358,SUBWAY,Restaurant,247 SHEPPARD AVE E
10743042,SUBWAY,Food Take Out,"2871 EGLINTON AVE E, Flr-MAIN"
10746878,SUBWAY,Restaurant,"6714 KINGSTON RD, Unit-5"
10747397,SUBWAY,Restaurant,"20 BATHURST ST, Unit-13"
10747849,SUBWAY,Food Court Vendor,3300 BLOOR ST W
10748034,SUBWAY,Restaurant,"3585 LAWRENCE AVE E, Unit-5"
10752993,SUBWAY,Food Take Out,"140 LA ROSE AVE, Unit-12"
10753048,SUBWAY,Restaurant,843 QUEEN ST W
10755385,SUBWAY,Restaurant,1244 LAWRENCE AVE E
10759726,SUBWAY,Restaurant,"105 PARKWAY FOREST DR, Unit-102"
10763249,SUBWAY,Restaurant,205 HUMBER COLLEGE BLVD
10769605,SUBWAY,Restaurant,1385 LAWRENCE AVE W
10772207,SUBWAY,Restaurant,"671 DANFORTH AVE, Flr-1 - FLR-2"
10773032,SUBWAY,Restaurant,"275 DUNDAS ST W, Unit-12"
10773754,SUBWAY,Restaurant,"1160 MORNINGSIDE AVE, Unit-A"
10775291,SUBWAY,Restaurant,"120 ERINGATE DR, Unit-4"
10775885,SUBWAY,Restaurant,2735 LAKE SHORE BLVD W
10777369,SUBWAY,Food Take Out,"300 BOROUGH DR, Unit-FC-03"
10778237,SUBWAY,Restaurant,2848 ELLESMERE RD
10786527,SUBWAY,Restaurant,"1571 SANDHURST CRCL, Unit-106B"
10787823,SUBWAY,Food Take Out,3316 KEELE ST
10788537,SUBWAY,Food Take Out,1171 BLOOR ST W
10789243,SUBWAY,Restaurant,"2555 VICTORIA PARK AVE, Unit-3B"
10793783,SUBWAY,Restaurant,1717 BLOOR ST W
10799283,SUBWAY,Food Court Vendor,220 YONGE ST
10805285,SUBWAY,Restaurant,"2522 FINCH AVE W, Unit-2510"
10806950,SUBWAY,Restaurant,5919 LESLIE ST
9014792,SUBWAY,Restaurant,5091 SHEPPARD AVE E
9392137,SUBWAY,Restaurant,932 YONGE ST
10620728,SUBWAY,Restaurant,"105 THE POND RD, Unit-20"
10621256,SUBWAY,Restaurant,"2261 ISLINGTON AVE, Unit-105"
10666369,SUBWAY,Restaurant,"222 THE ESPLANADE, Unit-1B"
10670076,SUBWAY,Restaurant,148 WELLESLEY ST E
10670507,SUBWAY,Restaurant,"5225 YONGE ST, Bldg-3"
10606001,SUBWAY (ferry dock),Food Take Out,1 CENTRE ISLAND PK
10606001,SUBWAY (FERRY DOCK),Food Take Out,1 CENTRE ISLAND PK
10620917,SUBWAY - CENTRAL SQUARE,Restaurant,4700 KEELE ST
9058782,SUBWAY - FB BOOTH 417 - CNE 2024,Food Take Out,2 STRACHAN AVE
10790513,SUBWAY - FB BOOTH 819 - CNE 2024,Food Court Vendor,2 STRACHAN AVE
10283978,SUBWAY ACADEMY 2,Student Nutrition Site,64 BALDWIN ST
10811506,SUBWAY ACADEMY ONE - STUDENT NUTRITION PROGRAM,Student Nutrition Site,"16 PHIN AVE, Flr-3RD"
10186209,SUBWAY SANDWICHES,Restaurant,"1800 THE QUEENSWAY, Unit-7"
10282129,SUBWAY SANDWICHES,Restaurant,"2900 WARDEN AVE, Unit-150a"
10294331,SUBWAY SANDWICHES,Restaurant,1760 FINCH AVE E
10327617,SUBWAY SANDWICHES,Restaurant,200 QUEENS PLATE DR
10396795,SUBWAY SANDWICHES,Restaurant,2353 FINCH AVE W
10467448,SUBWAY SANDWICHES,Restaurant,78 DUNDAS ST E
10589147,SUBWAY SANDWICHES,Restaurant,900 DUFFERIN ST
10692697,SUBWAY SANDWICHES,Food Take Out,1226 DANFORTH AVE
10804235,SUBWAY SANDWICHES,Restaurant,2430 BLOOR ST W
10290524,SUBWAY SANDWICHES & SALADS,Food Court Vendor,"3401 DUFFERIN ST, Unit-FC-05"
9019010,SUBWAY SANDWICHES AND SALADS,Restaurant,"150 DUNDAS ST W, Unit-103"
9069684,SUBWAY SANDWICHES AND SALADS,Restaurant,"3119 DUFFERIN ST, Unit-7"
10222229,SUBWAY SANDWICHES AND SALADS,Restaurant,4907 BATHURST ST
10248904,SUBWAY SANDWICHES AND SALADS,Restaurant,5109 STEELES AVE W
10254710,SUBWAY SANDWICHES AND SALADS,Restaurant,"2071 STEELES AVE W, Unit-2"
10286179,SUBWAY SANDWICHES AND SALADS,Restaurant,717 BAY ST
10385624,SUBWAY SANDWICHES AND SALADS,Restaurant,"462 BIRCHMOUNT RD, Unit-55"
10634484,SUBWAY SANDWICHES AND SALADS,Restaurant,15A FINCH AVE W
10290575,SUBWAY SANDWICHES RESTAURANT,Restaurant,4109 STEELES AVE W
10346661,SUBZI MANDI CASH & CARRY INC.,Food Take Out,900 MIDDLEFIELD RD
10357211,SUCKERS CANDY CO.,Food Store (Convenience/Variety),81 KINCORT ST
10463993,SUD FORNO,Restaurant,716 QUEEN ST W
10604671,SUD FORNO,Restaurant,40 ADELAIDE ST W
10763838,SUE FUNG'S DIM SUM CANTEEN,Restaurant,356 COLLEGE ST
10754844,SUE-GAR VARIETY,Food Store (Convenience/Variety),5518 LAWRENCE AVE E
10814752,SUFIA SUPERMARKET,Food Store (Convenience/Variety),3333 DANFORTH AVE
10794245,SUGAR DADDY DOUGHNUTS,Food Take Out,1221 DUNDAS ST W
10680370,SUGAR MAPLE VARIETY,Food Store (Convenience/Variety),471 SAMMON AVE
10527626,SUGAR MARMALADE,Restaurant,5322 YONGE ST
10553194,SUGAR MARMALADE,Restaurant,280 SPADINA AVE
10793057,SUGAR OINK OINK (BANH MI CAFE),Restaurant,2635A EGLINTON AVE W
10790703,SUGAR POPS SWEET TREATS - SOUTH BMO - CNE 2024,Fairs / Festivals / Special Occasions,100 PRINCES BLVD
10769944,SUGAR RUSH,Food Take Out,"25 THE WEST MALL, Dept--"
10544135,SUGAR SWEET CAFE,Restaurant,4911 STEELES AVE E
10682839,SUGARKANE,Restaurant,699 DANFORTH AVE
10623437,SUGO CAFE,Food Take Out,1281 BLOOR ST W
10725313,SUITE SHOP,Food Store (Convenience/Variety),5515 EGLINTON AVE W
10769903,SUITES BAR,Cocktail Bar / Beverage Room,45 MANITOBA DR
10448359,SUITES KITCHEN,Food Take Out,45 MANITOBA DR
10448382,SUITES PANTRY,Food Take Out,45 MANITOBA DR
9414986,SUJAAAN CONVENIENCE,Food Store (Convenience/Variety),2404 EGLINTON AVE E
10519308,SUKHO THAI,Restaurant,1442 DUNDAS ST W
10451069,SUKHOTHAI,Restaurant,52 WELLINGTON ST E
10797780,SUKHOTHAI,Restaurant,460 FRONT ST E
10297008,SUKSI BIRYANI HOUSE,Restaurant,15 HAYDEN ST
10749178,SULEE DOSIRAK,Refreshment Stand (Stationary),"707 DUNDAS ST W, Unit-9A"
10614822,SULLIVAN & BLEEKER,Food Processing Plant,142 MARTIN ROSS AVE
10296959,SULTAN,Restaurant,"2558 DANFORTH AVE, Unit-1"
9013337,SULTAN OF SAMOSAS,Food Take Out,"1677 O'CONNOR DR, Unit-3"
10779824,SULTAN OF SAMOSAS INC.,Food Processing Plant,"251 BARTLEY DR, Unit-1"
10749800,SULTAN'S MEDITERRANEAN GRILL,Restaurant,"25 ADELAIDE ST E, Unit-101"
10749909,SULTAN'S MEDITERRANEAN GRILL,Food Take Out,"200 BAY ST, Unit-F4"
10777649,SULTAN'S MEDITERRANEAN GRILL,Food Take Out,"100 WELLINGTON ST W, Unit-WS006"
10799182,SULTAN'S MEDITERRANEAN GRILL,Food Court Vendor,200 FRONT ST W
10813275,SULTAN'S MEDITERRANEAN GRILL,Food Court Vendor,"130 KING ST W, Unit-CUFC10"
10766161,SULTANS MEDITERRANEAN GRILL,Food Court Vendor,"5150 YONGE ST, Unit-F-6"
10792974,SUMA'S,Restaurant,977 O'CONNOR DR
10544910,SUMACH ESPRESSO,Restaurant,118 SUMACH ST
10693732,SUMAQ,Restaurant,"1961 LAWRENCE AVE E, Bldg-3"
10628892,SUMILICIOUS SMOKED MEAT AND DELI,Restaurant,"5631 STEELES AVE E, Unit- 5"
10664658,SUMMER HOUSE,Restaurant,568 SHEPPARD AVE W
10544603,SUMMER SIPS EAST,Food Take Out,909 LAKE SHORE BLVD W
9014877,SUMMER'S,Ice Cream / Yogurt Vendors,101 YORKVILLE AVE
10763891,SUMMER'S BEST,Food Store (Convenience/Variety),1573 BAYVIEW AVE
10763870,SUMMERHILL CONVENIENCE,Food Store (Convenience/Variety),"1177 YONGE ST, Unit-16"
10698435,SUMMERHILL MAKRET,Restaurant,1014 BATHURST ST
10486150,SUMMERHILL MARKET,Supermarket,1054 MOUNT PLEASANT RD
10651013,SUMMERHILL MARKET,Food Processing Plant,129 RAILSIDE RD
10746344,SUMMERHILL MARKET,Supermarket,484 EGLINTON AVE W
9388074,SUMMERHILL SUPERMARKET,Supermarket,446 SUMMERHILL AVE
9014892,SUN CONVENIENCE,Food Store (Convenience/Variety),23 SCARLETT RD
9071548,SUN FA RESTAURANT,Restaurant,1485 QUEEN ST W
10480428,SUN LONG ORGANIC MARKET,Food Store (Convenience/Variety),1895 EGLINTON AVE W
10216422,SUN MILK & VARIETY,Food Store (Convenience/Variety),226 VAUGHAN RD
10744433,SUN ON FOOD COMPANY,Food Processing Plant,"100 DYNAMIC DR, Unit-11-15"
10203312,SUN STAR CHINESE CUISINE,Restaurant,636 FINCH AVE E
10471881,SUN SUN FRUIT MARKET,Restaurant,1162 ST CLAIR AVE W
10749212,SUN TEA,Restaurant,"29C ST JOSEPH ST, Unit-C"
9014909,SUN VALLEY,Supermarket,470 DANFORTH RD
9368587,SUN VIEW BAKERY,Bakery,"4438 SHEPPARD AVE E, Unit-206a"
9032132,SUN'S MILK,Food Store (Convenience/Variety),1547 DUNDAS ST W
10224872,SUN'S MILK,Food Store (Convenience/Variety),896 KINGSTON RD
9014934,SUN-MING HONG,Food Store (Convenience/Variety),412 DUNDAS ST W
9030138,SUN-UP BARBECUE CO,Food Take Out,3411 BATHURST ST
10591512,SUNBRIDGE KITCHEN,Restaurant,55 HALLCROWN PL
9014919,SUNBURST CHILDREN'S CENTRE INC.,Child Care - Catered,"4905 DUFFERIN ST, Unit-2"
10813191,SUNFLOWER DEVELOPMENTAL SERVICES,Food Bank,"1970 ELLESMERE RD, Bldg-1"
9014922,SUNFLOWER HOUSE CHILD CARE CENTRE,Child Care - Catered,162 DUNN AVE
10342561,SUNFLOWER KITCHEN,Food Processing Plant,"770 BIRCHMOUNT RD, Unit-17"
10438760,SUNFLOWER MONTESSORI DAYCARE,Child Care - Food Preparation,582 OAKWOOD AVE
10742105,SUNKRIS DESSERT PALACE,Food Take Out,2623 EGLINTON AVE E
9018585,SUNLIGHT BAKERY,Bakery,2512 EGLINTON AVE W
10620091,SUNNY CONVENIENCE,Food Store (Convenience/Variety),550 SHEPPARD AVE W
10685641,SUNNY CONVENIENCE,Food Store (Convenience/Variety),4005 BAYVIEW AVE
9014940,SUNNY FACES DAY CARE CENTRE,Child Care - Catered,30 HAREFIELD DR
10524818,SUNNY FACES DAY CARE ST.  BENEDICT,Child Care - Food Preparation,2202 KIPLING AVE
10360715,SUNNY FOOD MART,Restaurant,747 DON MILLS RD
10483039,SUNNY MORNING,Restaurant,1392 YONGE ST
10497261,SUNNY MORNING BREAKFAST & LUNCH,Restaurant,"1602 THE QUEENSWAY, UNIT-E2"
10207773,SUNNY SUPERMARKET,Supermarket,115 RAVEL RD
10778823,SUNNY TAIWANESE FOOD INC,Restaurant,"915 BAY ST, Unit-1"
10614288,SUNNY VARIETY & GROCERY,Food Store (Convenience/Variety),668 SHEPPARD AVE W
10623472,SUNNY'S,Cafeteria - Public Access,"2075 BAYVIEW AVE, Flr-K WING; KB 201B"
10749968,SUNNY'S CONVENIENCE STORE,Food Store (Convenience/Variety),74 BOON AVE
9014947,SUNNYBROOK CRECHE DAY CARE,Child Care - Food Preparation,"2075 BAYVIEW AVE, Bldg-Q"
10643445,SUNNYBROOK HEALTH SCIENCES CENTRE - PATIENT KITCHEN(& MEALS ON WHEELS),Hospitals & Health Facilities,"2075 BAYVIEW AVE, Bsmt-EB 34"
10648418,SUNNYBROOK HEALTH SCIENCES CENTRE - VETERANS CENTRE,Hospitals & Health Facilities,"2075 BAYVIEW AVE, Unit-L Wing"
10796913,SUNNYCHEESE GRILL & BAKERY,Restaurant,3421 YONGE ST
10563632,SUNNYLAND PRODUCTS,Food Store (Convenience/Variety),2974 BLOOR ST W
9014955,SUNNYLEA CHILD CARE CENTRE & Before & After,Child Care - Catered,35 GLENROY AVE
9014955,SUNNYLEA CHILD CARE CENTRE,Child Care - Catered,35 GLENROY AVE
10544842,SUNNYLEA COOP NURSERY SCHOOL,Child Care - Food Preparation,86 MONTGOMERY RD
10762807,SUNNYS CHINESE,Restaurant,60 KENSINGTON AVE
9051600,SUNNYSIDE DAY CARE,Child Care - Catered,10 HIGH PARK BLVD
10488115,SUNNYSIDE DAY CARE - KEELE,Child Care - Catered,236 KEELE ST
9014960,SUNNYSIDE GARDEN DAYCARE,Child Care - Catered,225 GARDEN AVE
10429324,SUNNYSIDE GRILL,Restaurant,1218 ST CLAIR AVE W
10752937,SUNNYSIDE GRILL,Restaurant,"2777 STEELES AVE W, Unit-2"
9014961,SUNNYSIDE PAVILION CAFE,Restaurant,1755 LAKE SHORE BLVD W
10730001,SUNNYSIDE PROVISIONS,Restaurant,287 RONCESVALLES AVE
10327386,SUNNYVIEW GROCERY & VARIETY,Food Store (Convenience/Variety),237 PARK LAWN RD
10326604,SUNRISE,Food Processing Plant,365 MIDWEST RD
10659309,SUNRISE BAGEL,Food Court Vendor,"1530 ALBION RD, Unit-T59"
10664234,SUNRISE BAR AND GRILL,Restaurant,1416 VICTORIA PARK AVE
10784137,SUNRISE CAFE,Cafeteria - Private Access,178 REXDALE BLVD
10713140,SUNRISE CARIBBEAN,Restaurant,1700 WILSON AVE
10663845,SUNRISE CARIBBEAN RESTAURANT,Food Take Out,"1949 FINCH AVE W, Unit-B"
10695934,SUNRISE CARIBBEAN RESTAURANT,Restaurant,"60 WESTON RD, Unit-G103"
10699997,SUNRISE CARIBBEAN RESTAURANT,Food Take Out,"3225 EGLINTON AVE E, Unit-1-2-3"
10755489,SUNRISE CARIBBEAN RESTAURANT,Restaurant,1285 YORK MILLS RD
10234846,SUNRISE GRILL & CREPE,Restaurant,417 RONCESVALLES AVE
10492553,SUNRISE HOUSE,Restaurant,661 BLOOR ST W
10637640,SUNRISE KITCHEN,Restaurant,555 REXDALE BLVD
10445765,SUNRISE PASTRIES & CATERING SERVICE,Food Take Out,357 PITFIELD RD
10455616,SUNRISE SOYA FOODS,Food Depot,"4500 SHEPPARD AVE E, Unit-39"
9014986,SUNSET GRILL,Restaurant,2006 QUEEN ST E
10318159,SUNSET GRILL,Restaurant,1 RICHMOND ST W
10417108,SUNSET GRILL,Restaurant,1602 DANFORTH AVE
10418540,SUNSET GRILL,Restaurant,45 WICKSTEED AVE
10493151,SUNSET GRILL,Restaurant,60 WESTON RD
10564539,SUNSET GRILL,Restaurant,1123 LODESTAR RD
10576467,SUNSET GRILL,Restaurant,150 NORTH QUEEN ST
10614806,SUNSET GRILL,Restaurant,2214 LAKE SHORE BLVD W
10676111,SUNSET GRILL,Restaurant,4551 KINGSTON RD
10720786,SUNSET GRILL,Restaurant,"2295 SHEPPARD AVE W, Unit-2"
10755388,SUNSET GRILL,Restaurant,1430 LAWRENCE AVE E
10756412,SUNSET GRILL,Restaurant,250 FRONT ST W
10770726,SUNSET GRILL,Restaurant,2610 WESTON RD
10744691,SUNSET MARKET PLACE,Food Take Out,"1586 QUEEN ST E, Unit-MAIN FLOOR"
9014989,SUNSHINE BEECHGROVE CHILD CARE CENTRE,Child Care - Food Preparation,4679 KINGSTON RD
9048627,SUNSHINE CHILD CARE CENTRE,Child Care - Catered,116 FERMANAGH AVE
9056538,ST. JOSEPH'S SUNSHINE CHILD CARE CENTRE,Child Care - Food Preparation,176 LESLIE ST
10505743,SUNSHINE CONVENIENCE STORE,Food Store (Convenience/Variety),"4820 SHEPPARD AVE E, Unit-25"
10521469,SUNSHINE KIDS CHILD CARE,Child Care - Food Preparation,"1 WESTSIDE DR, UNIT-8"
10288951,SUNSHINE MARKET,Food Store (Convenience/Variety),1480 ST CLAIR AVE W
10768883,SUNSHINE VARIETY,Food Store (Convenience/Variety),11721 SHEPPARD AVE E
9014999,SUNSHINE VARIETY STORE & GROCERY,Food Store (Convenience/Variety),998 DOVERCOURT RD
10654462,SUNSHINE VILLAGE GRILL,Restaurant,2200 BLOOR ST W
10599370,SUNSHINE WHOLESOME MARKET,Supermarket,942 COLLEGE ST
10770226,SUNSTAR CONVENIENCE,Food Store (Convenience/Variety),1211 ELLESMERE RD
10765296,SUNY FOTOLAB LTD,Food Store (Convenience/Variety),2425 EGLINTON AVE W
9015004,SUOMI-KOTI FINNISH CENTRE,Institutional Food Services,795 EGLINTON AVE E
10303710,SUON ACADEMY,Cafeteria - Private Access,5 QUEENSLEA AVE
10761811,SUPAFRIES - FB 815 - CNE 2024,Food Court Vendor,2 STRACHAN AVE
9032688,SUPER 4 VARIETY & GROCERY,Food Store (Convenience/Variety),1014 DUNDAS ST W
